Year,Date,Name,Sex,Country_killed,Organization,Nationality,Medium,Job,Coverage,Freelance,Local_Foreign,Source_of_Fire,Type_of_Death,Impunity_for_Murder,Taken_Captive,Threatened,Tortured,Link
2011,6-Nov-11,Gelson Domingos da Silva,Male,Brazil,Bandeirantes TV,Brazil,Television,Camera Operator,Crime,No,Local,Unknown Fire,Dangerous Assignment,Yes,No,No,"No
",https://www.cpj.org/killed/2011/gelson-domingos-da-silva.php
2011,6-Nov-11,Darêo Fernöndez Ja_n,Male,Panama,Radio Mi Favorita,Panama,Radio,Publisher,"Corruption, Politics",No,Local,Government Officials,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2011/dario-fernandez-jaen.php
2011,11-Nov,Javed Naseer Rind,Male,Pakistan,Daily Tawar,Pakistan,Print,"Columnist, Editor, Print Reporter","Crime, Human Rights, Politics",No,Local,Unknown Fire,Murder,Yes,Yes,Yes,"Yes
",https://www.cpj.org/killed/2011/javed-naseer-rind.php
2011,22-Oct-11,Zakariya Isa,Male,Nigeria,Nigeria Television Authority,Nigeria,Television,Camera Operator,unknown,No,Local,Political Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2011/zakariya-isa.php
2011,9-Oct-11,Wael Mikhael,Male,Egypt,Al-Tareeq,Egypt,Television,Camera Operator,"Culture, Politics",Yes,Local,Military Officials,Dangerous Assignment,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2011/wael-mikhael.php
2011,7-Oct-11,Faisal Qureshi,Male,Pakistan,The London Post,Pakistan,Internet,"Editor, Internet Reporter",Politics,No,Local,Political Group,Murder,Yes,No,Yes,"Yes
",https://www.cpj.org/killed/2011/faisal-qureshi.php
2011,24-Sep-11,Maria Elizabeth Macêas Castro,Female,Mexico,Freelance,Mexico,Internet,Internet Reporter,Crime,Yes,Local,Criminal Group,Murder,Yes,No,No,"Yes
",https://www.cpj.org/killed/2011/maria-elizabeth-macias-castro.php
2011,24-Sep-11,Phamon Phonphanit,Male,Thailand,Sue Samut Atyakam,Thailand,Print,Print Reporter,Crime,No,Local,Political Group,Dangerous Assignment,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2011/phamon-phonphanit.php
2011,24-Sep-11,Hassan al-Wadhaf,Male,Yemen,Arabic Media Agency,Yemen,Television,Camera Operator,Politics,Yes,Local,Paramilitary Group,Dangerous Assignment,,Unknown,No,Unknown,https://www.cpj.org/killed/2011/hassan-al-wadhaf.php
2011,20-Sep-11,Farhad Taqaddosi,Male,Afghanistan,Press TV,Iran,Television,Camera Operator,"Politics, War",No,Foreign,Political Group,Crossfire/Combat-Related,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2011/farhad-taqaddosi.php
2011,8-Sep-11,Hadi al-Mahdi,Male,Iraq,Freelance,Iraq,Radio,Broadcast,"Corruption, Politics",Yes,Local,Unknown Fire,Murder,Yes,Unknown,Yes,Unknown,https://www.cpj.org/killed/2011/hadi-al-mahdi.php
2011,8-Sep-11,Pedro Alfonso Flores Silva,Male,Peru,Channel 6,Peru,Television,Columnist,"Corruption, Politics",Yes,Local,Government Officials,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2011/pedro-alfonso-flores-silva.php
2011,2-Sep-11,Noramfaizul Mohd,Male,Somalia,Bernama TV,Malaysia,Television,Camera Operator,"Human Rights, War",No,Foreign,Military Officials,Dangerous Assignment,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2011/noramfaizul-mohd.php
2011,2-Aug-11,Jos_ Agustên Silvestre de los Santos,Male,Dominican Republic,"La Voz de la Verdad, Ca_a TV",Dominican,"Print, Television","Broadcast, Print Reporter, Publisher","Corruption, Crime",No,Local,Criminal Group,Murder,Yes,Yes,Yes,"No
",https://www.cpj.org/killed/2011/jose-agustin-silvestre-de-los-santos.php
2011,28-Jul-11,Ahmad Omaid Khpalwak,Male,Afghanistan,"Pajhwok Afghan News, BBC",Afghanistan,"Print, Television","Broadcast, Photographer",War,No,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2011/ahmad-omaid-khpalwak.php
2011,21-Jun-11,Alwan al-Ghorabi,Male,Iraq,Afaq,Iraq,Television,Camera Operator,Politics,No,Local,Political Group,Dangerous Assignment,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2011/alwan-al-ghorabi.php
2011,17-Jun-11,Shafiullah Khan,Male,Pakistan,The News,Pakistan,Print,Print Reporter,"Crime, Politics",No,Local,Political Group,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2011/shafiullah-khan.php
2011,15-Jun-11,Edinaldo Filgueira,Male,Brazil,Jornal o Serrano,Brazil,Print,"Editor, Publisher",Politics,No,Local,Unknown Fire,Murder,Partial,No,Yes,"No
",https://www.cpj.org/killed/2011/edinaldo-filgueira.php
2011,13-Jun-11,Romeo Olea,Male,Philippines,DWEB,Philippines,Radio,"Broadcast, Columnist","Corruption, Politics",No,Local,Unknown Fire,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2011/romeo-olea.php
2011,11-Jun-11,Asfandyar Khan,Male,Pakistan,Akhbar-e-Khyber,Pakistan,Print,Print Reporter,"Crime, Politics",No,Local,Political Group,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2011/asfandyar-khan.php
2011,"May 29 or 30, 2011",Saleem Shahzad,Male,Pakistan,Asia Times Online,Pakistan,Internet,"Columnist, Internet Reporter","Business, Corruption, Politics, War",No,Local,Military Officials,Murder,Yes,Yes,Yes,"Yes
",https://www.cpj.org/killed/2011/saleem-shahzad.php
2011,10-May-11,Nasrullah Khan Afridi,Male,Pakistan,Pakistan Television and Mashriq,Pakistan,"Print, Television","Broadcast, Print Reporter",unknown,Yes,Local,Political Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2011/nasrullah-khan-afridi.php
2011,8-May-11,Sylvain Gagnetau Lago,Male,Ivory Coast,Radio Yopougon,Ivory Coast,Television,"Broadcast, Editor",Politics,No,Local,Military Officials,Murder,Yes,Yes,Yes,"No
",https://www.cpj.org/killed/2011/sylvain-gagnetau-lago.php
2011,25-Apr-11,Alfredo Antonio Hurtado N“_ez,Male,El Salvador,Canal 33,El Salvador,Television,"Camera Operator, Editor",Crime,No,Local,Criminal Group,Murder,Partial,No,Unknown,"No
",https://www.cpj.org/killed/2011/alfredo-antonio-hurtado.php
2011,20-Apr-11,Chris Hondros,Male,Libya,Getty Images,USA,"Print, Internet",Photographer,War,No,Foreign,Military Officials,Crossfire/Combat-Related,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2011/chris-hondros.php
2011,20-Apr-11,Tim Hetherington,Male,Libya,Freelance,UK,"Print, Television",Photographer,War,Yes,Foreign,Military Officials,Crossfire/Combat-Related,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2011/tim-hetherington.php
2011,12-Apr-11,Karim Fakhrawi,Male,Bahrain,Al-Wasat,Bahrain,Print,Publisher,"Human Rights, Politics",Yes,Local,Government Officials,Dangerous Assignment,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2011/karim-fakhrawi.php
2011,9-Apr-11,Zakariya Rashid Hassan al-Ashiri,Male,Bahrain,Freelance,Egypt,Internet,"Editor, Internet Reporter","Business, Culture, Human Rights, Politics",Yes,Local,Government Officials,Dangerous Assignment,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2011/zakariya-rashid-hassan-al-ashiri.php
2011,9-Apr-11,Luciano Leit o Pedrosa,Male,Brazil,TV Vitãria and Radio Metropolitana FM,Brazil,"Radio, Television",Columnist,Crime,No,Local,Criminal Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2011/luciano-leitao-pedrosa.php
2011,5-Apr-11,Anton Hammerl,Male,Libya,Freelance,South Africa,Print,Photographer,War,Yes,Foreign,Military Officials,Crossfire/Combat-Related,,Yes,No,"No
",https://www.cpj.org/killed/2011/anton-hammerl.php
2011,29-Mar-11,Sabah al-Bazi,Male,Iraq,Al-Arabiya,Iraq,Television,Broadcast,Politics,No,Local,Political Group,Dangerous Assignment,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2011/sabah-al-bazi.php
2011,29-Mar-11,Muammar Khadir Abdelwahad,Male,Iraq,Al-Ayn,Iraq,Print,Print Reporter,Politics,No,Local,Political Group,Dangerous Assignment,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2011/muammar-khadir-abdelwahad.php
2011,25-Mar-11,Luis Emanuel Ruiz Carrillo,Male,Mexico,La Prensa,Mexico,Print,Photographer,Culture,No,Local,Criminal Group,Murder,Yes,Yes,No,"No
",https://www.cpj.org/killed/2011/luis-emanuel-ruiz-carrillo.php
2011,19-Mar-11,Mohammed al-Nabbous,Male,Libya,Libya Al-Hurra TV,Libya,Internet,"Camera Operator, Internet Reporter, Publisher",War,Yes,Local,Paramilitary Group,Crossfire/Combat-Related,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2011/mohammed-al-nabbous.php
2011,18-Mar-11,Jamal al-Sharaabi,Male,Yemen,Al-Masdar,Yemen,Print,Photographer,Politics,No,Local,Military Officials,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2011/jamal-al-sharaabi.php
2011,13-Mar-11,Ali Hassan al-Jaber,Male,Libya,Al-Jazeera,Qatar,Television,Camera Operator,War,No,Foreign,Military Officials,Crossfire/Combat-Related,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2011/ali-hassan-al-jaber.php
2011,11-Mar,Noel Lãpez Olguên,Male,Mexico,Freelance,Mexico,Print,"Columnist, Photographer",Crime,Yes,Local,Criminal Group,Murder,Yes,Yes,No,"No
",https://www.cpj.org/killed/2011/noel-lopez-olguin.php
2011,24-Feb-11,Mohamed al-Hamdani,Male,Iraq,Al-Itijah ,Iraq,Television,Broadcast,Culture,No,Local,Unknown Fire,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2011/mohamed-al-hamdani.php
2011,4-Feb-11,Ahmad Mohamed Mahmoud,Male,Egypt,Al-Ta'awun,Egypt,Print,Print Reporter,Politics,No,Local,Unknown Fire,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2011/ahmad-mohamed-mahmoud.php
2011,24-Jan-11,Gerardo Ortega,Male,Philippines,DWAR,Philippines,Radio,Columnist,"Business, Corruption, Politics",No,Local,Government Officials,Murder,Partial,No,Yes,"No
",https://www.cpj.org/killed/2011/gerardo-ortega.php
2011,23-Jan-11,Umesh Rajput,Male,India,Nai Dunia ,India,Print,Print Reporter,"Corruption, Human Rights, Politics",No,Local,Local Residents,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2011/umesh-rajput.php
2011,17-Jan-11,Lucas Mebrouk Dolega,Male,Tunisia,European Pressphoto Agency,France,"Print, Internet",Photographer,Politics,No,Foreign,Military Officials,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2011/lucas-mebrouk-dolega.php
2011,13-Jan-11,Wali Khan Babar,Male,Pakistan,Geo TV,Pakistan,Television,Broadcast,"Corruption, Crime, Human Rights, Politics",No,Local,Political Group,Murder,Partial,No,Yes,"No
",https://www.cpj.org/killed/2011/wali-khan-babar-1.php
2010,17-Dec-10,Alfrets Mirulewan,Male,Indonesia,Pelangi Weekly,Indonesia,Print,Editor,Crime,No,Local,Criminal Group,Murder,Yes,Yes,No,"Yes
",https://www.cpj.org/killed/2010/alfrets-mirulewan.php
2010,12-Dec-10,Omar Rasim al-Qaysi,Male,Iraq,Al-Anbar TV,Iraq,Television,Broadcast,"Culture, Sports",No,Local,Political Group,Crossfire/Combat-Related,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2010/omar-rasim-al-qaysi.php
2010,6-Dec-10,Pervez Khan,Male,Pakistan,Waqt TV,Pakistan,Television,"Broadcast, Camera Operator","Politics, War",No,Local,Political Group,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2010/pervez-khan.php
2010,6-Dec-10,Abdul Wahab,Male,Pakistan,Express News,Pakistan,Television,"Broadcast, Camera Operator","Politics, War",No,Local,Political Group,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2010/abdul-wahab.php
2010,5-Nov-10,Carlos Alberto Guajardo Romero,Male,Mexico,Expreso Matamoros,Mexico,Print,Print Reporter,Crime,No,Local,Military Officials,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2010/carlos-alberto-guajardo-romero.php
2010,18-Oct-10,Francisco Gomes de Medeiros,Male,Brazil,Radio Caicã,Brazil,"Radio, Internet","Broadcast, Editor, Internet Reporter","Corruption, Crime, Politics",No,Local,Criminal Group,Murder,Partial,No,Yes,"No
",https://www.cpj.org/killed/2010/francisco-gomes-de-medeiros.php
2010,4-Oct-10,Tahrir Kadhim Jawad,Male,Iraq,freelance,Iraq,Television,Camera Operator,"Culture, Politics, War",Yes,Local,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2010/tahrir-kadhim-jawad.php
2010,16-Sep-10,Luis Carlos Santiago,Male,Mexico,El Diario,Mexico,Print,Photographer,"Crime, Culture, Human Rights, Politics",No,Local,Criminal Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2010/luis-carlos-santiago.php
2010,14-Sep-10,Misri Khan,Male,Pakistan,Ausaf and Mashriq,Pakistan,Print,Print Reporter,"Culture, Politics, War",Yes,Local,Political Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2010/misri-khan.php
2010,11-Sep-10,Paul Kiggundu,Male,Uganda,TOP Radio and TV,Uganda,"Radio, Television",Broadcast,Crime,Yes,Local,Mob Violence,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2010/paul-kiggundu.php
2010,8-Sep-10,Safa al-Din Abdel Hamid,Male,Iraq,Al-Mosuliya,Iraq,Television,Broadcast,Culture,No,Local,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2010/safa-al-din-abdel-hamid.php
2010,7-Sep-10,Riad al-Saray,Male,Iraq,Al-Iraqiya,Iraq,Television,Broadcast,Culture,No,Local,Political Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2010/riad-al-saray.php
2010,6-Sep-10,Ejaz Raisani,Male,Pakistan,Samaa TV,Pakistan,Television,Camera Operator,Politics,No,Local,"Criminal Group, Mob Violence",Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2010/ejaz-raisani.php
2010,5-Sep-10,Alberto Graves Chakussanga,Male,Angola,Radio Despertar,Angolan,Radio,Broadcast,Politics,No,Local,Unknown Fire,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2010/alberto-graves-chakussanga.php
2010,3-Sep-10,Aleh Byabenin,Male,Belarus,Charter 97,Belarus,Internet,"Editor, Publisher","Corruption, Politics",No,Local,Unknown Fire,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2010/aleh-byabenin.php
2010,24-Aug-10,Barkhat Awale,Male,Somalia,Hurma Radio,Somalia,Radio,Editor,"Culture, War",No,Local,Unknown Fire,Crossfire/Combat-Related,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2010/barkhat-awale.php
2010,21-Aug-10,Ridwan Salamun,Male,Indonesia,Sun TV,Indonesia,Television,Broadcast,Culture,Yes,Local,Mob Violence,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2010/ridwan-salamun.php
2010,3-Aug-10,Assaf Abu Rahal,Male,Lebanon,Al-Akhbar,Lebanon,Print,Print Reporter,War,No,Local,Military Officials,Crossfire/Combat-Related,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2010/assaf-abu-rahal.php
2010,30-Jul-10,Ardiansyah Matra'is,Male,Indonesia,Merauke TV,Indonesia,Television,Broadcast,"Business, Corruption, Politics",No,Local,Unknown Fire,Murder,Yes,Yes,Yes,"Yes
",https://www.cpj.org/killed/2010/ardiansyah-matrais.php
2010,20-Jul-10,Vijay Pratap Singh,Male,India,Indian Express,India,Print,Print Reporter,"Business, Politics",No,Local,Political Group,Dangerous Assignment,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2010/vijay-pratap-singh.php
2010,19-Jul-10,Sokratis Giolias,Male,Greece,"Thema 98.9, Troktiko",Greece,"Radio, Internet","Broadcast, Internet Reporter",Corruption,No,Local,Political Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2010/sokratis-giolias.php
2010,26-Jun-10,Jean-L_onard Rugambage,Male,Rwanda,Umuvugizi,Rwanda,"Print, Internet","Editor, Internet Reporter, Print Reporter",Politics,No,Local,"Government Officials, Military Officials",Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2010/jean-leonard-rugambage.php
2010,24-Jun-10,James P. Hunter,Male,Afghanistan,"Fort Campbell Courier, U.S. military publications",American,Print,"Photographer, Print Reporter",War,No,Foreign,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2010/james-p-hunter.php
2010,16-Jun-10,Joselito Agustin,Male,Philippines,DZJC,Philippine,Radio,Columnist,"Corruption, Politics",No,Local,Government Officials,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2010/joselito-agustin.php
2010,14-Jun-10,Desidario Camangyan,Male,Philippines,Sunrise FM,Philippine,Radio,Columnist,Corruption,Yes,Local,Government Officials,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2010/desidario-camangyan.php
2010,28-May-10,Ejazul Haq,Male,Pakistan,City-42 TV,Pakistan,Television,"Broadcast, Technician",War,No,Local,Unknown Fire,Dangerous Assignment,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2010/ejazul-haq.php
2010,19-May-10,Fabio Polenghi,Male,Thailand,freelance,Italy,Print,Photographer,"Culture, War",Yes,Foreign,Unknown Fire,Dangerous Assignment,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2010/fabio-polenghi.php
2010,"May 9 or 10, 2010",Ghulam Rasool Birhamani,Male,Pakistan,Daily Sindhu Hyderabad ,Pakistani,Print,Print Reporter,Culture,No,Local,Mob Violence,Murder,Yes,Yes,Yes,"Yes
",https://www.cpj.org/killed/2010/ghulam-rasool-birhamani.php
2010,5-May-10,Sardasht Osman,Male,Iraq,freelance,Iraq,"Print, Internet","Internet Reporter, Print Reporter",Corruption,Yes,Local,Government Officials,Murder,Yes,Yes,Yes,"No
",https://www.cpj.org/killed/2010/sardasht-osman.php
2010,4-May-10,Sheikh Nur Mohamed Abkey,Male,Somalia,Radio Mogadishu,Somalia,Radio,Producer,"Culture, War",No,Local,Political Group,Murder,Partial,Yes,Yes,"Yes
",https://www.cpj.org/killed/2010/sheikh-nur-mohamed-abkey.php
2010,24-Apr-10,Sunday Gyang Bwede,Male,Nigeria,The Light Bearer,Nigeria,Print,Print Reporter,"Culture, Politics",No,Local,Mob Violence,Murder,Yes,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2010/sunday-gyang-bwede.php
2010,24-Apr-10,Nathan S. Dabak,Male,Nigeria,The Light Bearer,Nigeria,Print,Editor,"Culture, Politics",No,Local,Mob Violence,Murder,Yes,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2010/nathan-s-dabak.php
2010,22-Apr-10,Germain Cyrille Ngota Ngota,Male,Cameroon,Cameroon Express,Cameroon,Print,Editor,"Corruption, Politics",No,Local,Government Officials,Dangerous Assignment,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2010/germain-cyrille-ngota-ngota.php
2010,17-Apr-10,Azamat Ali Bangash,Male,Pakistan,Samaa TV,Pakistani,Television,"Broadcast, Internet Reporter",unknown,No,Local,Political Group,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2010/azamat-ali-bangash.php
2010,16-Apr-10,Malik Arif,Male,Pakistan,Samaa TV,Pakistani,Television,Camera Operator,unknown,No,Local,Unknown Fire,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2010/malik-arif.php
2010,10-Apr-10,Hiro Muramoto,Male,Thailand,Reuters,Japan,"Television, Internet",Camera Operator,Politics,No,Foreign,Unknown Fire,Dangerous Assignment,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2010/hiro-muramoto.php
2010,19-Mar-10,Clodomiro Castilla Ospino,Male,Colombia,El Pulso del Tiempo,Colombian,Print,"Editor, Publisher","Corruption, Crime, Human Rights, Politics",No,Local,Unknown Fire,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2010/clodomiro-castilla-ospina.php
2010,14-Mar-10,Nah“m Palacios Arteaga,Male,Honduras,TV Channel 5,Honduras,Television,Broadcast,"Corruption, Crime, Politics",No,Local,Political Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2010/nahum-palacios-arteaga.php
2010,11-Mar-10,David Meza Montesinos,Male,Honduras,"Radio El Patio, Radio America, Channel 45",Honduras,"Radio, Television",Broadcast,"Corruption, Crime, Politics",No,Local,Government Officials,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2010/david-meza-montesinos.php
2010,1-Mar-10,Joseph Hernöndez Ochoa,Male,Honduras,TV Channel 51,Honduras,Television,Broadcast,Culture,Yes,Local,Political Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2010/joseph-hernandez-ochoa.php
2010,13-Feb-10,Muhammad al-Rabou'e,Male,Yemen,Al-Qahira,Yemeni,Print,Print Reporter,Corruption,No,Local,Criminal Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2010/muhammad-al-raboue.php
2010,10-Jan-10,Rupert Hamer,Male,Afghanistan,Sunday Mirror,British,Print,Print Reporter,War,No,Foreign,Political Group,Crossfire/Combat-Related,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2010/rupert-hamer.php
2010,9-Jan-10,Stanislas Ocloo,Male,Angola,T_l_vision Togolaise,Togo,Television,"Broadcast, Columnist",Sports,Yes,Foreign,Political Group,Dangerous Assignment,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2010/stanilas-ocloo.php
2010,8-Jan-10,Valentên Vald_s Espinosa,Male,Mexico,Zãcalo de Saltillo,Mexico,Print,Print Reporter,"Corruption, Crime, Politics",No,Local,Criminal Group,Murder,Yes,Yes,No,"Yes
",https://www.cpj.org/killed/2010/valentin-valdes-espinosa.php
2009,30-Dec-09,Michelle Lang,Female,Afghanistan,Calgary Herald and Canwest News Service,Canada,Print,Print Reporter,War,No,Foreign,Political Group,Crossfire/Combat-Related,,Unknown,Unknown,Unknown,https://www.cpj.org/killed/2009/michelle-lang.php
2009,22-Dec-09,Gennady Pavlyuk (Ibragim Rustambek),Male,Kazakhstan,Bely Parokhod,Russia,Print,Editor,Corruption,No,Foreign,Government Officials,Murder,Partial,No,No,"No
",https://www.cpj.org/killed/2009/gennady-pavlyuk-ibragim-rustambek.php
